PZT
lambda(nm),  e_real,      e_imaginary
965.3537	6.0024720	9.3341204e-07
966.9190	6.0015881	9.1894063e-07
968.4841	6.0007081	9.0473504e-07
970.0490	5.9998319	8.9078799e-07
971.6137	5.9989595	8.7709581e-07
973.1782	5.9980907	8.6365151e-07
974.7425	5.9972257	8.5045163e-07
976.3065	5.9963644	8.3749029e-07
977.8704	5.9955067	8.2476257e-07
979.4340	5.9946527	8.1226444e-07
980.9975	5.9938022	7.9998965e-07
982.5606	5.9929554	7.8793515e-07
984.1236	5.9921121	7.7609568e-07
985.6864	5.9912722	7.6446687e-07
987.2490	5.9904359	7.5304443e-07
988.8113	5.9896031	7.4182488e-07
990.3735	5.9887736	7.3080274e-07
991.9354	5.9879476	7.1997538e-07
993.4971	5.9871250	7.0933887e-07
995.0586	5.9863057	6.9888806e-07
996.6198	5.9854898	6.8862052e-07
998.1809	5.9846772	6.7853196e-07
999.7417	5.9838678	6.6861880e-07
